变化服务数,实际变化服务数,重查,连续查询,PQ队列长度,一层后继数累加,变化中排名第一,排名第二,排名第三
428,6,0.9148454125000003,0.2976409875,5,26,serv1228560356(11;13),serv185438317(71;5),serv1501373694(103;4)
165,0,0.9074149000000002,0.0785918625,0,0,serv1815354219(null;null),serv965782173(null;null),serv36536566(null;null)
711,10,1.04779195,1.4681852250000003,54,54,serv44935345(33;9),serv1293691178(30;9),serv1503012238(32;9)
331,10,0.9213081874999999,0.5658005250000001,25,64,serv1935170568(8;14),serv1228560356(11;13),serv183799811(21;11)
350,7,0.9410123624999999,0.6923750124999999,20,30,serv947554374(10;13),serv1506289288(45;7),serv1501373694(103;4)
154,4,0.8732080749999998,0.9817089374999999,40,17,serv1987399325(49;6),serv254870550(73;5),serv2127902335(122;3)
974,16,1.0850992874999998,1.8241259624999995,80,95,serv1228560356(11;13),serv1504650744(20;11),serv603670259(29;9)
965,12,1.1470019749999998,0.8064514125000001,14,73,serv949192880(3;18),serv1499735188(31;9),serv1503012238(32;9)
510,14,1.0262435250000004,0.9917052000000002,39,57,serv322664277(18;11),serv1777464120(28;9),serv1506289288(45;7)
162,4,0.8787996500000002,0.12148010000000002,4,17,serv2124625285(35;8),serv116006084(129;3),serv1851811909(134;3)
790,22,0.8756617124999998,1.1333759250000006,61,109,serv2056831558(4;16),serv1503012238(32;9),serv2124625285(35;8)
480,4,1.0079452750000002,0.8973598250000002,45,35,serv49850901(17;12),serv1708031887(52;6),serv2058470102(93;4)
627,9,1.052913025,0.7309012624999995,38,33,serv807051364(36;8),serv1433580005(59;5),serv881399191(68;5)
141,3,0.86379965,0.4518363999999999,14,12,serv327579833(46;7),serv1850173403(64;5),serv436744714(null;null)
428,10,0.9871667750000002,0.5565151499999998,9,60,serv2040036168(2;20),serv949192880(3;18),serv117644628(62;5)
853,14,1.1460931874999998,1.3510618500000002,52,62,serv130956833(13;13),serv324302783(42;7),serv1084780296(48;7)
658,5,1.0739375874999992,0.7634510124999998,36,30,serv44935345(33;9),serv1641876704(58;6),serv1708031887(52;6)
202,2,0.8882025750000004,0.14700561249999997,1,11,serv1154212529(38;8),serv1157489579(136;3),serv327169693(null;null)
626,14,0.9981627374999997,0.7228934,23,64,serv130956833(13;13),serv322664277(18;11),serv1985760819(23;10)
361,5,0.8798846750000004,0.2649254875,4,29,serv883037697(19;11),serv1225283306(39;8),serv1574082977(86;4)
360,7,0.9312886250000002,1.085569575,56,30,serv1777464120(28;9),serv117644628(62;5),serv325941327(94;4)
21,1,0.8262891625,0.027963199999999983,1,9,serv673102492(27;9),serv994661440(null;null),serv1729740741(null;null)
919,18,1.1942094874999996,1.3648001999999997,49,99,serv1457337543(9;13),serv947554374(10;13),serv49850901(17;12)
14,0,0.8126684,0.006564437500000003,0,0,serv1117140656(null;null),serv1095429672(null;null),serv777351779(null;null)
338,7,0.9404136374999995,0.8207831375,29,47,serv1504650744(20;11),serv183799811(21;11),serv1020263657(34;8)
569,12,0.9084465874999996,0.6986028124999999,18,72,serv2040036168(2;20),serv947554374(10;13),serv48212395(44;7)
30,0,0.8279356999999997,0.018266100000000007,0,0,serv603874264(null;null),serv157787416(null;null),serv1362099088(null;null)
49,0,0.8243273000000002,0.02507101249999999,0,0,serv446371859(null;null),serv1003878407(null;null),serv430600792(null;null)
90,1,0.850430225,0.06281685000000001,1,0,serv225377100(null;null),serv949807063(null;null),serv447396182(null;null)
924,18,1.1384650374999996,1.2070710749999998,34,68,serv322664277(18;11),serv1430302955(24;10),serv1641876704(58;6)
485,9,0.9957411874999996,0.6382663000000002,24,31,serv1777464120(28;9),serv534238026(53;6),serv45549528(63;5)
831,18,1.06163715,1.0539608125,42,95,serv130956833(13;13),serv1504650744(20;11),serv1921244142(22;10)
851,12,1.1241011749999998,0.9178549624999999,31,73,serv1228560356(11;13),serv1919605636(14;12),serv603670259(29;9)
96,5,0.8622922875000001,0.1937427125,8,40,serv949192880(3;18),serv1506289288(45;7),serv881399191(68;5)
249,7,0.9069017749999997,0.44808919999999997,14,36,serv183799811(21;11),serv327579833(46;7),serv233363609(55;6)
34,0,0.8325168500000004,0.0149893,0,0,serv1858570052(null;null),serv1682633675(null;null),serv790870157(null;null)
188,1,0.8813922749999998,0.11362724999999999,1,3,serv1015348063(140;3),serv318362866(null;null),serv304434348(null;null)
471,6,1.0207803250000003,0.3744686499999999,6,28,serv49850901(17;12),serv2124625285(35;8),serv1367424822(60;5)
229,6,0.8221088875,0.24276237499999995,5,45,serv822616296(7;14),serv603670259(29;9),serv1506289288(45;7)
467,8,1.0218440249999998,1.07378785,37,19,serv1435218511(54;6),serv737619131(69;5),serv392096510(125;3)
585,8,1.0278312249999995,0.6265432750000002,20,39,serv49850901(17;12),serv1916328586(43;7),serv1641876704(58;6)
80,0,0.8492273874999998,0.03614739999999999,0,0,serv1942338851(null;null),serv962915263(null;null),serv135258244(null;null)
734,14,1.0925136249999998,1.0663306374999997,56,97,serv2056831558(4;16),serv463167249(6;14),serv947554374(10;13)
34,1,0.8437000749999999,0.0369010875,1,5,serv1367424822(60;5),serv235412293(null;null),serv458659741(null;null)
69,1,0.8554069749999998,0.06751027499999998,2,13,serv947554374(10;13),serv1500349371(null;null),serv1673212703(null;null)
739,18,1.1279019250000002,0.9017966874999999,45,77,serv2040036168(2;20),serv673102492(27;9),serv2053554508(72;5)
159,6,0.8891701624999999,0.48856643749999995,18,18,serv48212395(44;7),serv117644628(62;5),serv600393209(82;4)
974,20,1.172495375,1.1931190249999994,50,112,serv822616296(7;14),serv1935170568(8;14),serv1985760819(23;10)
114,0,0.8763031875000001,0.05617758749999998,0,0,serv1791390508(null;null),serv1593949320(null;null),serv692354614(null;null)
679,15,1.09653365,0.9357682375000002,32,59,serv461528743(16;12),serv183799811(21;11),serv1499735188(31;9)
905,19,1.1315958375,1.7411934375000002,67,78,serv813605464(12;13),serv1154212529(38;8),serv119283134(37;8)
739,7,1.1001633000000002,0.5274026999999999,7,32,serv1089695890(47;7),serv1989037869(56;6),serv185438317(71;5)
471,9,0.9185017999999998,0.590534925,15,31,serv461528743(16;12),serv233363609(55;6),serv881399191(68;5)
26,0,0.8255408250000003,0.016635775,0,0,serv370795666(null;null),serv1149705021(null;null),serv2018939367(null;null)
547,8,1.0179470875000005,0.6946256250000001,24,63,serv130956833(13;13),serv1228560356(11;13),serv1777464120(28;9)
363,6,0.9459677875000002,0.43655314999999995,14,47,serv2040036168(2;20),serv463167249(6;14),serv1088057346(92;4)
160,4,0.8937032874999998,0.13138559999999996,3,20,serv673102492(27;9),serv324302783(42;7),serv1709670393(102;4)
834,13,0.9197259624999997,1.2161373875,43,75,serv949192880(3;18),serv1935170568(8;14),serv744173231(41;8)
94,0,0.8490188624999998,0.09488545,1,16,serv807051364(36;8),serv1154212529(38;8),serv715498007(null;null)
493,9,0.9745832250000002,0.7829785999999999,33,42,serv322664277(18;11),serv1506289288(45;7),serv114367578(57;6)
514,9,1.0141784125000002,0.8400328749999998,42,46,serv1228560356(11;13),serv1985760819(23;10),serv45549528(63;5)
182,4,0.9278620500000001,0.19291950000000005,4,12,serv1777464120(28;9),serv187076861(127;3),serv300339110(null;null)
130,2,0.8748383000000002,0.20520923749999995,7,6,serv188715367(113;3),serv1431941461(137;3),serv1024769073(null;null)
319,9,0.9663828875,0.33497498750000015,7,35,serv1046273922(26;9),serv1499735188(31;9),serv48212395(44;7)
664,11,1.0649408125000002,0.6921078125000003,20,28,serv1435218511(54;6),serv254870550(73;5),serv1016986607(89;4)
201,7,0.8983326624999997,0.8950289875000003,39,31,serv258147600(25;10),serv744173231(41;8),serv1020263657(34;8)
535,12,0.9721615375000002,0.9304333625,40,83,serv2040036168(2;20),serv461528743(16;12),serv1919605636(14;12)
203,4,0.9134982750000002,0.2050702125,4,20,serv673102492(27;9),serv2124625285(35;8),serv1572444471(120;3)
593,11,0.8882507125000003,0.5070998625000002,10,51,serv49850901(17;12),serv1503012238(32;9),serv1916328586(43;7)
465,7,0.9139900374999999,0.4215533500000001,14,38,serv1293691178(30;9),serv530960976(40;8),serv1088057346(92;4)
531,3,1.02744635,0.47213392500000007,21,11,serv1708031887(52;6),serv185438317(71;5),serv71559793(null;null)
961,15,1.0970308125,1.0705591,49,108,serv2056831558(4;16),serv1228560356(11;13),serv461528743(16;12)
524,9,0.9742837625,0.8446248750000003,33,30,serv1506289288(45;7),serv393735016(81;4),serv668186898(85;4)
27,0,0.8343344124999998,0.016266875000000004,0,0,serv775099090(null;null),serv1012071013(null;null),serv2128720523(null;null)
768,9,1.1070431875000002,1.1043222750000001,66,33,serv397012066(65;5),serv2053554508(72;5),serv737619131(69;5)
358,6,0.96217585,0.2862599625000001,4,23,serv1506289288(45;7),serv1641876704(58;6),serv878122141(84;4)
895,19,1.1398013875,1.1585486125,43,89,serv130956833(13;13),serv1504650744(20;11),serv1293691178(30;9)
569,13,1.0298144624999999,1.2746616499999999,48,60,serv393528881(5;14),serv322664277(18;11),serv1916328586(43;7)
757,13,1.0997303875000008,1.6896985750000006,78,58,serv393528881(5;14),serv808689908(70;5),serv1433580005(59;5)
809,16,1.1152647375,1.7521786875,83,91,serv393528881(5;14),serv463167249(6;14),serv1919605636(14;12)
215,6,0.9126803124999998,0.5013533874999999,19,29,serv322664277(18;11),serv1154212529(38;8),serv154306361(99;4)
873,14,1.1088126499999995,0.7641565625,14,114,serv2040036168(2;20),serv2056831558(4;16),serv1457337543(9;13)
525,13,0.9217626624999999,0.9625073124999999,78,56,serv947554374(10;13),serv1708031887(52;6),serv1780741170(51;6)
48,1,0.8438763874999999,0.03617953749999999,1,0,serv512527042(null;null),serv57223227(null;null),serv1515710260(null;null)
943,14,1.1790438499999996,1.7206714250000008,53,66,serv463167249(6;14),serv822616296(7;14),serv1020263657(34;8)
71,0,0.83894235,0.03476288749999999,0,0,serv378988310(null;null),serv1333015778(null;null),serv1965688341(null;null)
938,21,1.1520428624999999,1.8247246125000003,86,118,serv949192880(3;18),serv947554374(10;13),serv1228560356(11;13)
99,3,0.8544821874999997,0.09482127499999995,2,6,serv120921678(105;3),serv605308765(108;3),serv663679390(null;null)
542,9,1.0288415125000006,1.1531388000000002,36,45,serv1430302955(24;10),serv1154212529(38;8),serv327579833(46;7)
557,10,0.9261140624999997,0.7435116875,38,47,serv1225283306(39;8),serv1506289288(45;7),serv114367578(57;6)
562,8,1.0205931875,0.4162076250000001,6,30,serv48212395(44;7),serv1084780296(48;7),serv950831424(97;4)
298,4,0.9198702749999997,0.43229274999999967,24,39,serv2040036168(2;20),serv1916328586(43;7),serv1089695890(47;7)
596,17,1.0463111500000002,1.6598270124999999,75,59,serv1985760819(23;10),serv673102492(27;9),serv44935345(33;9)
742,13,1.1056532499999998,0.5094146125000001,10,41,serv49850901(17;12),serv2122986741(66;5),serv1501373694(103;4)
573,14,0.9158823999999998,1.2597098250000003,49,79,serv463167249(6;14),serv130956833(13;13),serv1919605636(14;12)
806,20,1.0886487875000002,1.2540381250000001,66,90,serv1457337543(9;13),serv1070647773(15;12),serv1293691178(30;9)
293,6,0.9113920250000003,0.210089725,3,19,serv48212395(44;7),serv600393209(82;4),serv535876532(116;3)
208,3,0.8784039874999994,0.5260182624999998,18,6,serv1433580005(59;5),serv1159128123(149;1),serv285592366(null;null)
362,5,0.9558198375000003,0.6235870249999997,38,38,serv949192880(3;18),serv2124625285(35;8),serv737619131(69;5)
23,0,0.8388407625,0.013182412499999982,0,0,serv1826413735(null;null),serv167004383(null;null),serv429372426(null;null)
444,6,0.98863145,0.45348289999999986,12,29,serv258147600(25;10),serv1506289288(45;7),serv1709670393(102;4)
354,8,0.8391081125000003,0.3239255749999999,6,46,serv2040036168(2;20),serv119283134(37;8),serv1916328586(43;7)
624,15,1.0988536750000002,1.1058885374999998,38,53,serv49850901(17;12),serv1225283306(39;8),serv48212395(44;7)
941,22,1.1850791250000001,1.8449579500000002,87,116,serv949192880(3;18),serv1457337543(9;13),serv813605464(12;13)
920,14,1.1183064875000002,0.8884645750000004,25,51,serv463167249(6;14),serv1708031887(52;6),serv114367578(57;6)
983,18,1.0126281499999998,1.6820168999999996,65,88,serv949192880(3;18),serv1921244142(22;10),serv1046273922(26;9)
140,2,0.865804275,0.08581926250000005,1,6,serv45549528(63;5),serv1362509228(151;1),serv1032551539(null;null)
699,14,1.0911505375,1.4591777499999998,55,57,serv822616296(7;14),serv1503012238(32;9),serv1916328586(43;7)
76,1,0.8460574999999999,0.046218574999999984,0,11,serv183799811(21;11),serv1838703709(null;null),serv1712537303(null;null)
824,13,1.0971966125000003,1.18230465,37,60,serv393528881(5;14),serv603670259(29;9),serv673102492(27;9)
284,4,0.9204583000000003,0.8374188374999998,30,25,serv673102492(27;9),serv1020263657(34;8),serv185438317(71;5)
218,3,0.8886997624999997,0.21064031250000004,4,30,serv2040036168(2;20),serv1089695890(47;7),serv1990676375(107;3)
853,17,0.9833499125000001,1.0310599875,32,74,serv2056831558(4;16),serv1089695890(47;7),serv808689908(70;5)
240,3,0.9115203624999998,0.3922056624999999,20,14,serv1777464120(28;9),serv254870550(73;5),serv1230606910(null;null)
888,18,1.1414264749999996,2.0260421625000005,70,86,serv130956833(13;13),serv1070647773(15;12),serv1504650744(20;11)
792,10,1.037597775,1.4729802125,55,54,serv1228560356(11;13),serv461528743(16;12),serv44935345(33;9)
62,0,0.8461055875000001,0.036494862499999996,0,0,serv364241566(null;null),serv1036238729(null;null),serv1843209125(null;null)
16,0,0.8222585875,0.010285037500000009,0,0,serv794557347(null;null),serv882627557(null;null),serv1972652619(null;null)
486,5,1.0119600125,0.28712068749999997,4,15,serv808689908(70;5),serv187076861(127;3),serv945915830(123;3)
146,4,0.8788584499999998,0.5025881249999998,19,21,serv807051364(36;8),serv1433580005(59;5),serv876483597(87;4)
476,11,0.8871494999999996,0.4931851749999999,10,50,serv1777464120(28;9),serv1780741170(51;6),serv1641876704(58;6)
937,14,1.1670321625000004,1.5145695375,80,100,serv2056831558(4;16),serv1935170568(8;14),serv1985760819(23;10)
174,3,0.8204998625,0.40444195,9,9,serv532599482(76;5),serv395373560(83;4),serv690920113(null;null)
321,8,0.8752767124999998,0.5008561250000001,30,36,serv2124625285(35;8),serv1020263657(34;8),serv1708031887(52;6)
432,5,0.9745617,0.443908825,15,38,serv1935170568(8;14),serv2124625285(35;8),serv1084780296(48;7)
437,5,0.9851889125000002,0.6743067625000001,17,26,serv463167249(6;14),serv117644628(62;5),serv392096510(125;3)
198,8,0.8829906000000001,0.2652944375,7,47,serv49850901(17;12),serv1293691178(30;9),serv1499735188(31;9)
698,13,1.0580876375000003,1.5267201875,57,77,serv2040036168(2;20),serv44935345(33;9),serv2124625285(35;8)
269,3,0.920613325,0.6726390000000001,24,14,serv1506289288(45;7),serv1638599654(79;4),serv674740998(115;3)
941,15,1.1871265374999997,1.4776256125000002,62,86,serv1935170568(8;14),serv1228560356(11;13),serv183799811(21;11)
275,4,0.8982792125,0.5111091624999999,17,28,serv130956833(13;13),serv1989037869(56;6),serv1433580005(59;5)
375,4,0.9475288000000001,0.34298812500000003,13,11,serv2060108608(77;5),serv674740998(115;3),serv2129540841(124;3)
961,13,1.1713354374999996,1.7377346250000005,71,75,serv461528743(16;12),serv322664277(18;11),serv258147600(25;10)
224,2,0.8627947000000006,0.16045002500000005,1,19,serv2056831558(4;16),serv1294715539(126;3),serv375301082(null;null)
184,2,0.8912442999999998,0.14466954999999998,2,10,serv1782379676(67;5),serv1367424822(60;5),serv2093287156(null;null)
121,5,0.8733043000000003,0.13341156250000002,3,19,serv258147600(25;10),serv39813616(117;3),serv1917967092(141;3)
184,0,0.8761053875,0.09341537499999997,0,0,serv1392410726(null;null),serv1354930805(null;null),serv615754098(null;null)
160,2,0.8878015624999998,0.11168679999999995,1,3,serv1364147772(121;3),serv1091948579(null;null),serv1254980761(null;null)
369,6,0.8189976750000003,0.3236316125000001,11,13,serv1708031887(52;6),serv395373560(83;4),serv605308765(108;3)
625,6,1.0581358375,0.39522593749999996,4,33,serv949192880(3;18),serv2122986741(66;5),serv1297992589(104;4)
322,10,0.8071303749999998,0.6112225500000003,25,48,serv1985760819(23;10),serv673102492(27;9),serv1987399325(49;6)
297,6,0.9324005125000003,0.8090921875000001,40,33,serv258147600(25;10),serv1367424822(60;5),serv253232044(96;4)
509,7,1.0071221125,0.39011551250000015,8,45,serv1457337543(9;13),serv603670259(29;9),serv324302783(42;7)
487,11,0.9819280125000003,1.0534421750000003,50,45,serv744173231(41;8),serv1084780296(48;7),serv397012066(65;5)
671,12,1.0639518875000005,1.2273792499999998,40,47,serv1503012238(32;9),serv744173231(41;8),serv1225283306(39;8)
700,13,1.0634119125000001,0.697170175,20,47,serv2040036168(2;20),serv1782379676(67;5),serv1297992589(104;4)
451,9,0.9945116500000003,0.881189075,56,55,serv1228560356(11;13),serv461528743(16;12),serv1154212529(38;8)
963,17,1.0159210749999998,1.0683351875000004,28,102,serv183799811(21;11),serv258147600(25;10),serv1293691178(30;9)
545,7,1.0084210875,1.195925437499999,52,42,serv2040036168(2;20),serv233363609(55;6),serv466444299(50;6)
241,3,0.887315225,0.1925987125,4,20,serv1046273922(26;9),serv530960976(40;8),serv1364147772(121;3)
924,12,1.1545126375,0.7790442750000002,25,53,serv603670259(29;9),serv1503012238(32;9),serv1084780296(48;7)
791,14,1.0685758375000003,1.3598661124999996,56,118,serv2056831558(4;16),serv822616296(7;14),serv393528881(5;14)
276,4,0.8570160375,0.20022161249999995,3,23,serv1228560356(11;13),serv1574082977(86;4),serv1569167421(112;3)
838,12,1.113666475,1.9927280375000005,80,77,serv1935170568(8;14),serv49850901(17;12),serv1430302955(24;10)
931,11,0.9942765,0.9799180875000001,32,73,serv130956833(13;13),serv1457337543(9;13),serv1919605636(14;12)
392,5,0.9424664,0.3191465375000001,10,9,serv1296354045(130;3),serv116006084(129;3),serv1436857055(144;2)
211,7,0.905314,0.43475171249999994,22,38,serv949192880(3;18),serv1089695890(47;7),serv671463948(91;4)
887,20,1.1370003,2.5305654124999997,90,96,serv822616296(7;14),serv1935170568(8;14),serv183799811(21;11)
490,8,1.0237792625000002,1.001658825,34,24,serv1503012238(32;9),serv233363609(55;6),serv1917967092(141;3)
658,7,1.064812475,0.6648342499999998,14,27,serv673102492(27;9),serv1987399325(49;6),serv2053554508(72;5)
855,12,1.141736575,0.7789159750000002,30,46,serv1503012238(32;9),serv1020263657(34;8),serv534238026(53;6)
598,13,0.9989914250000005,1.3178224999999997,70,68,serv1935170568(8;14),serv461528743(16;12),serv807051364(36;8)
459,12,0.9075432250000001,0.7316335499999999,24,57,serv673102492(27;9),serv2124625285(35;8),serv1780741170(51;6)
98,2,0.8657883499999997,0.11042526250000007,2,18,serv1985760819(23;10),serv1154212529(38;8),serv1592924959(null;null)
721,14,1.0741673374999998,1.5072512999999994,52,82,serv1919605636(14;12),serv1430302955(24;10),serv1293691178(30;9)
660,13,1.0408211500000004,0.5493198875,13,70,serv2056831558(4;16),serv49850901(17;12),serv1154212529(38;8)
820,12,1.1125866000000004,0.6969134874999998,20,51,serv322664277(18;11),serv1084780296(48;7),serv2122986741(66;5)
307,6,0.9699483500000001,0.6248700374999999,21,18,serv1641876704(58;6),serv1433580005(59;5),serv1574082977(86;4)
704,18,1.0430021999999997,0.8445980874999994,40,109,serv949192880(3;18),serv813605464(12;13),serv1504650744(20;11)
193,5,0.8973490250000001,0.5253287000000001,40,23,serv2124625285(35;8),serv48212395(44;7),serv397012066(65;5)
52,1,0.8282564500000001,0.16173818750000002,5,9,serv603670259(29;9),serv1247812478(null;null),serv2123600924(null;null)
429,9,0.9618070624999999,1.4638498625000003,50,58,serv949192880(3;18),serv322664277(18;11),serv44935345(33;9)
695,18,1.0590552125000001,1.0301192000000003,42,146,serv2040036168(2;20),serv393528881(5;14),serv947554374(10;13)
994,19,1.1852823000000003,1.1099672500000004,47,82,serv393528881(5;14),serv1228560356(11;13),serv673102492(27;9)
894,11,1.1281371749999995,1.5566451999999997,80,58,serv1503012238(32;9),serv744173231(41;8),serv327579833(46;7)
976,10,1.1615582124999997,0.8410591624999997,28,69,serv2040036168(2;20),serv822616296(7;14),serv1046273922(26;9)
840,10,1.052608325,0.5768821375,9,62,serv1070647773(15;12),serv183799811(21;11),serv744173231(41;8)
750,11,1.1108118500000006,0.9792391624999999,24,57,serv947554374(10;13),serv813605464(12;13),serv327579833(46;7)
396,8,0.8098940249999996,0.25993271249999983,4,36,serv49850901(17;12),serv737619131(69;5),serv1016986607(89;4)
216,2,0.9070460375,0.15203051250000002,2,11,serv1641876704(58;6),serv2053554508(72;5),serv1051599656(null;null)
525,6,0.9603102124999998,0.37506209999999995,5,48,serv2056831558(4;16),serv813605464(12;13),serv1916328586(43;7)
529,8,1.0183641,1.1899437000000002,61,40,serv744173231(41;8),serv466444299(50;6),serv1708031887(52;6)
240,3,0.8943020999999997,0.6163544625000001,35,32,serv2056831558(4;16),serv1504650744(20;11),serv737619131(69;5)
570,10,1.0051602624999998,0.5246764124999999,10,68,serv949192880(3;18),serv49850901(17;12),serv258147600(25;10)
731,16,1.055152825,2.0203436249999998,101,107,serv2056831558(4;16),serv947554374(10;13),serv883037697(19;11)
629,10,1.0215767875000004,1.1200278249999993,47,53,serv393528881(5;14),serv1430302955(24;10),serv1708031887(52;6)
918,12,1.1694590749999993,1.4229395750000005,43,59,serv1935170568(8;14),serv258147600(25;10),serv1777464120(28;9)
574,9,1.0166160125,0.44363088750000007,8,51,serv1935170568(8;14),serv1070647773(15;12),serv1293691178(30;9)
439,8,0.978661775,0.5509770500000002,18,51,serv461528743(16;12),serv1504650744(20;11),serv1046273922(26;9)
68,1,0.8478855999999997,0.05012088749999999,1,4,serv1297992589(104;4),serv1333015778(null;null),serv972950456(null;null)
631,13,1.0645665750000002,1.0154935,52,64,serv2056831558(4;16),serv183799811(21;11),serv1641876704(58;6)
235,6,0.9005884749999996,0.33049013750000006,18,54,serv813605464(12;13),serv49850901(17;12),serv322664277(18;11)
469,6,1.0484708249999999,0.3742441874999999,6,32,serv1504650744(20;11),serv883037697(19;11),serv1435218511(54;6)
201,5,0.9028657000000001,0.4815903749999998,15,36,serv2040036168(2;20),serv1919605636(14;12),serv1709670393(102;4)
118,3,0.8842468624999998,0.626233225,24,7,serv1638599654(79;4),serv740896181(106;3),serv631319030(null;null)
42,1,0.8210824374999997,0.04369538750000002,1,3,serv116006084(129;3),serv1237161010(null;null),serv2092468968(null;null)
806,11,1.1446926624999993,0.7691922499999999,34,47,serv949192880(3;18),serv1506289288(45;7),serv2058470102(93;4)
724,19,1.062535224999999,1.5903869750000001,64,97,serv393528881(5;14),serv1228560356(11;13),serv1504650744(20;11)
718,13,1.058916225,0.5833610124999998,18,71,serv130956833(13;13),serv1457337543(9;13),serv258147600(25;10)
749,10,1.1009438,0.9802067125,43,60,serv1457337543(9;13),serv44935345(33;9),serv807051364(36;8)
514,11,1.0129702875,0.7175958624999998,35,66,serv1935170568(8;14),serv1457337543(9;13),serv258147600(25;10)
803,13,1.0680038625000001,1.0947856,45,92,serv130956833(13;13),serv461528743(16;12),serv1985760819(23;10)
240,9,0.8761107124999997,0.5681365749999999,23,39,serv534238026(53;6),serv233363609(55;6),serv254870550(73;5)
137,1,0.8495427500000001,0.10591883750000002,1,8,serv1154212529(38;8),serv876891645(null;null),serv585646465(null;null)
733,7,1.1090210624999999,0.7881799875000002,20,29,serv1782379676(67;5),serv532599482(76;5),serv1433580005(59;5)
99,3,0.8582187875,0.15460717499999999,4,8,serv2058470102(93;4),serv120921678(105;3),serv1018625113(153;1)
368,9,0.9028123625000003,0.8983005249999998,21,65,serv393528881(5;14),serv813605464(12;13),serv183799811(21;11)
609,10,1.0328828874999998,0.3875870250000001,9,47,serv947554374(10;13),serv1777464120(28;9),serv1709670393(102;4)
194,1,0.8860215374999998,0.10108642499999998,1,3,serv1572444471(120;3),serv369771343(null;null),serv903108045(null;null)
950,23,1.2029977374999998,1.895426300000001,81,139,serv2040036168(2;20),serv463167249(6;14),serv1070647773(15;12)
349,5,0.9146850125,0.4661949375000001,18,29,serv822616296(7;14),serv1154212529(38;8),serv1574082977(86;4)
109,2,0.9922985749999998,0.08659438749999998,2,1,serv1086418840(150;1),serv1766198469(null;null),serv1098502679(null;null)
426,6,0.9079013499999997,0.5155673500000001,22,37,serv1457337543(9;13),serv1228560356(11;13),serv1225283306(39;8)
273,3,0.9685050374999999,0.39175127500000007,10,25,serv2056831558(4;16),serv114367578(57;6),serv187076861(127;3)
492,8,0.9641109499999999,0.3905216750000001,7,56,serv2056831558(4;16),serv183799811(21;11),serv1777464120(28;9)
795,17,1.1146554,1.745154475,79,119,serv393528881(5;14),serv1228560356(11;13),serv1919605636(14;12)
76,2,0.8441650374999996,0.2942678249999998,22,7,serv1638599654(79;4),serv945915830(123;3),serv1453446310(null;null)
409,7,0.9812918249999998,0.2836834249999999,6,33,serv1919605636(14;12),serv1777464120(28;9),serv2126263791(74;5)
738,10,0.9710015249999996,0.7210384374999999,20,43,serv744173231(41;8),serv233363609(55;6),serv1367424822(60;5)
798,18,1.137903675,0.9109751000000005,42,86,serv461528743(16;12),serv1504650744(20;11),serv2124625285(35;8)
108,4,0.85111975,0.0986274,4,24,serv947554374(10;13),serv1016986607(89;4),serv600393209(82;4)
860,12,1.1169807999999999,1.6329224374999995,60,81,serv822616296(7;14),serv883037697(19;11),serv322664277(18;11)
817,13,1.1295002999999995,1.6462865499999997,51,66,serv463167249(6;14),serv1919605636(14;12),serv1499735188(31;9)
538,10,1.0484279874999998,0.7177081375000001,26,30,serv322664277(18;11),serv810328414(100;4),serv1296354045(130;3)
147,5,0.8588176000000001,0.22363566249999994,6,19,serv530960976(40;8),serv1223644762(75;5),serv392096510(125;3)
825,11,1.1276132999999997,0.62952615,16,29,serv1987399325(49;6),serv1712947443(61;5),serv117644628(62;5)
709,18,0.9148988625000009,1.1911464499999995,49,108,serv2040036168(2;20),serv130956833(13;13),serv461528743(16;12)
797,10,1.0941868750000001,1.0933850499999997,55,55,serv1919605636(14;12),serv44935345(33;9),serv1435218511(54;6)
467,8,0.9784906875000005,0.5515490875,18,53,serv1935170568(8;14),serv1070647773(15;12),serv183799811(21;11)
772,9,1.1051295125,1.0944435375,46,52,serv883037697(19;11),serv1499735188(31;9),serv1020263657(34;8)
283,5,0.9527460500000006,0.34443150000000006,19,26,serv1228560356(11;13),serv1989037869(56;6),serv671463948(91;4)
5,0,0.8165653875000001,0.0042230249999999974,0,0,serv479346364(null;null),serv2043313218(null;null),serv445757676(null;null)
8,1,0.8433204374999997,0.014625712499999999,0,4,serv46573851(95;4),serv1940086124(null;null),serv1058357761(null;null)
207,4,0.8162233125000002,0.16264164999999997,2,17,serv1921244142(22;10),serv1501373694(103;4),serv464805793(133;3)
888,21,1.0397627249999997,1.5927871625000007,64,78,serv1503012238(32;9),serv532599482(76;5),serv2126263791(74;5)
736,9,1.0973462125,1.2507931999999995,53,38,serv673102492(27;9),serv534238026(53;6),serv233363609(55;6)
407,7,0.9818532375,0.3214076499999999,6,34,serv822616296(7;14),serv324302783(42;7),serv1367424822(60;5)
990,20,1.1910074250000002,1.1500062625000003,40,90,serv2040036168(2;20),serv393528881(5;14),serv883037697(19;11)
865,14,1.1766970499999998,1.4346839250000003,64,71,serv2040036168(2;20),serv130956833(13;13),serv1921244142(22;10)
190,3,0.9128941749999999,0.21770188750000008,4,3,serv535876532(116;3),serv2146334139(null;null),serv308121576(null;null)
922,14,1.1347764625000005,1.6089738375000002,57,83,serv463167249(6;14),serv947554374(10;13),serv1921244142(22;10)
99,3,0.8466346875000003,0.4570378625,20,12,serv1921244142(22;10),serv669825442(143;2),serv334541981(null;null)
